gene_id	gene_name	sample1	sample2	fold_change	direction	total_fpkm	q-value	gene_description
XLOC_026209	-	Pre	Post	19.95	UP	4.04	0.508443	
CGI_10017353	.	Pre	Post	19.86	UP	144.69	0.312568	
CGI_10022749	.	Pre	Post	19.78	UP	30.99	0.0131324	
EMCGIG00000002111	ACEA_U3	Pre	Post	19.75	UP	44.87	0.516566	
XLOC_006581	-	Pre	Post	19.75	UP	3.73	0.435392	
CGI_10024895	.	Pre	Post	19.71	UP	8.65	0.0279467	
CGI_10022441	.	Pre	Post	19.67	UP	8.72	0.0228219	
CGI_10026419	.	Pre	Post	19.67	UP	4.41	0.58089	
XLOC_015687	-	Pre	Post	19.66	DOWN	53.39	0.475714	
CGI_10002404	.	Pre	Post	19.64	UP	61.47	0.00215	
XLOC_023587	-	Pre	Post	19.56	DOWN	20.71	0.343645	
XLOC_004604	-	Pre	Post	19.50	DOWN	279.90	0.395569	
XLOC_006831	-	Pre	Post	19.50	UP	5.39	0.518227	
XLOC_012056	-	Pre	Post	19.49	UP	20.46	0.500532	
CGI_10002657	.	Pre	Post	19.41	DOWN	421.45	0.00215	
XLOC_024227	-	Pre	Post	19.41	DOWN	21.10	0.162181	
CGI_10023836	.	Pre	Post	19.38	DOWN	1182.38	0.00215	
CGI_10024728	.	Pre	Post	19.38	DOWN	2.28	0.504939	
CGI_10002482	.	Pre	Post	19.34	UP	2.52	0.590475	
XLOC_001488	-	Pre	Post	19.34	UP	1.59	0.415681	
CGI_10009934	.	Pre	Post	19.32	UP	1.75	0.417376	
CGI_10002915	.	Pre	Post	19.23	UP	155.03	0.519196	
CGI_10026957	.	Pre	Post	19.18	DOWN	5.27	0.37589	
CGI_10000534	.	Pre	Post	19.15	DOWN	2.39	0.387382	
XLOC_016620	-	Pre	Post	19.14	DOWN	70.55	0.00666529	
CGI_10016396	.	Pre	Post	19.13	DOWN	19.24	0.691045	
XLOC_021953	tRNA-Pseudo	Pre	Post	19.10	DOWN	242.87	0.199205	
XLOC_027363	-	Pre	Post	19.07	UP	6.75	0.0500191	
XLOC_031923	-	Pre	Post	19.06	DOWN	2.45	0.392857	
CGI_10028709	.	Pre	Post	18.98	DOWN	4.82	0.512762	
XLOC_006731	-	Pre	Post	18.97	UP	18.38	0.389381	
XLOC_019204	CGI_10022731	Pre	Post	18.96	UP	6098.66	0.683045	
CGI_10010610	.	Pre	Post	18.95	UP	5.13	0.440903	
XLOC_000904	-	Pre	Post	18.95	UP	17.61	0.440903	
XLOC_004121	-	Pre	Post	18.95	UP	2.17	0.440903	
XLOC_005992	-	Pre	Post	18.95	UP	2.97	0.696531	
XLOC_030844	-	Pre	Post	18.95	UP	17.30	0.440903	
XLOC_019187	CGI_10001970	Pre	Post	18.91	UP	2.82	0.710189	
XLOC_031314	CGI_10000408	Pre	Post	18.90	UP	16.39	0.377562	
XLOC_009178	-	Pre	Post	18.89	DOWN	181.64	0.0310111	
CGI_10004967	.	Pre	Post	18.88	DOWN	48.78	0.0214053	
XLOC_001112	-	Pre	Post	18.85	UP	2.47	0.492081	
XLOC_019993	-	Pre	Post	18.79	DOWN	1.46	0.515812	
CGI_10006859	.	Pre	Post	18.78	DOWN	2.40	0.37652	
XLOC_002442	-	Pre	Post	18.73	DOWN	1.44	0.44274	
XLOC_024226	-	Pre	Post	18.71	DOWN	2.97	0.389148	
CGI_10000823	.	Pre	Post	18.64	UP	2.58	0.492473	
XLOC_000086	-	Pre	Post	18.60	UP	3.47	0.427152	
XLOC_013863	-	Pre	Post	18.60	UP	2.02	0.427152	
CGI_10006587	.	Pre	Post	18.59	DOWN	1.89	0.0249538	
CGI_10020346	.	Pre	Post	18.59	UP	49.56	0.485727	
XLOC_024643	-	Pre	Post	18.58	DOWN	14.98	0.474714	
CGI_10026350	.	Pre	Post	18.56	DOWN	172.70	0.00215	
CGI_10014566	.	Pre	Post	18.54	DOWN	7.51	0.181179	
CGI_10013854	.	Pre	Post	18.49	UP	321.86	0.00215	
XLOC_007231	-	Pre	Post	18.49	DOWN	16.69	0.696237	
CGI_10026934	.	Pre	Post	18.48	DOWN	11.84	0.486715	
XLOC_034855	-	Pre	Post	18.48	UP	5.85	0.344641	
CGI_10006869	.	Pre	Post	18.47	UP	40.11	0.00215	
XLOC_000085	-	Pre	Post	18.44	UP	6.29	0.384603	
XLOC_009048	-	Pre	Post	18.43	UP	223.56	0.438592	
CGI_10015932	.	Pre	Post	18.41	DOWN	24.07	0.0518405	
CGI_10019699	.	Pre	Post	18.41	DOWN	38.00	0.443983	
XLOC_035729	-	Pre	Post	18.38	UP	26.34	0.389208	
CGI_10017684	.	Pre	Post	18.37	UP	1016.11	0.00215	
XLOC_002088	-	Pre	Post	18.33	UP	5.29	0.559404	
XLOC_015686	-	Pre	Post	18.32	DOWN	24.31	0.445176	
CGI_10006133	.	Pre	Post	18.31	UP	40.44	0.142085	
CGI_10017082	.	Pre	Post	18.30	UP	2.00	0.174932	
XLOC_013043	-	Pre	Post	18.23	DOWN	4.18	0.510475	
CGI_10000068	.	Pre	Post	18.22	UP	33.26	0.410536	
CGI_10020490	.	Pre	Post	18.21	DOWN	222.07	0.00215	
XLOC_013664	-	Pre	Post	18.20	DOWN	2.14	0.411453	
CGI_10002387	.	Pre	Post	18.19	UP	10.82	0.00535132	
CGI_10000042	.	Pre	Post	18.10	UP	19.44	0.509694	
XLOC_005094	-	Pre	Post	18.08	DOWN	2.28	0.507221	
XLOC_034237	-	Pre	Post	18.08	UP	9.45	0.424939	
CGI_10004133	.	Pre	Post	18.06	UP	3.47	0.436649	
XLOC_025897	-	Pre	Post	18.00	DOWN	3.74	0.38986	
XLOC_013377	CGI_10007020	Pre	Post	17.91	UP	7.22	0.525522	
XLOC_009977	-	Pre	Post	17.85	UP	2.82	0.388907	
XLOC_001926	-	Pre	Post	17.83	UP	13.87	0.430904	
XLOC_005464	-	Pre	Post	17.83	UP	11.35	0.49353	
XLOC_031700	-	Pre	Post	17.83	UP	2.08	0.430904	
XLOC_033543	-	Pre	Post	17.78	UP	216.08	0.43616	
CGI_10026196	.	Pre	Post	17.73	UP	21.02	0.00215	
XLOC_014712	CGI_10013611	Pre	Post	17.72	DOWN	2.83	0.508185	
XLOC_035052	-	Pre	Post	17.71	DOWN	56.85	0.344638	
XLOC_035941	-	Pre	Post	17.70	DOWN	2.13	0.668847	
CGI_10013940	.	Pre	Post	17.66	DOWN	26.89	0.0122017	
CGI_10025140	.	Pre	Post	17.64	DOWN	24.25	0.0274146	
XLOC_008186	-	Pre	Post	17.59	DOWN	4.63	0.551998	
XLOC_013871	-	Pre	Post	17.59	DOWN	6.12	0.540514	
XLOC_024164	CGI_10025980	Pre	Post	17.59	DOWN	83.60	0.0100156	
CGI_10015627	.	Pre	Post	17.57	UP	209.71	0.346256	
XLOC_005399	CGI_10010050	Pre	Post	17.54	UP	13.76	0.497314	
XLOC_016802	-	Pre	Post	17.54	DOWN	6.33	0.44804	
CGI_10016833	.	Pre	Post	17.50	UP	5.56	0.383659	
XLOC_001283	-	Pre	Post	17.40	UP	1.89	0.287966	
XLOC_022301	-	Pre	Post	17.39	DOWN	11.18	0.393545	
CGI_10021197	.	Pre	Post	17.34	DOWN	42.84	0.00215	
XLOC_028338	-	Pre	Post	17.31	UP	2.99	0.518953	
CGI_10026193	.	Pre	Post	17.29	DOWN	335.65	0.00215	
XLOC_017634	-	Pre	Post	17.25	UP	39.13	0.404064	
XLOC_015987	-	Pre	Post	17.21	DOWN	2.60	0.763927	
XLOC_029958	-	Pre	Post	17.18	UP	3.83	0.389627	
XLOC_023465	CGI_10018909	Pre	Post	17.14	UP	3.09	0.572811	
CGI_10024247	.	Pre	Post	17.12	UP	1.44	0.33914	
CGI_10028760	.	Pre	Post	17.05	UP	3.94	0.445301	
XLOC_030953	CGI_10025793	Pre	Post	17.03	DOWN	2.01	0.508713	
CGI_10005319	.	Pre	Post	16.99	UP	2.75	0.618202	
XLOC_023588	-	Pre	Post	16.97	DOWN	5.65	0.174932	
XLOC_024422	-	Pre	Post	16.96	DOWN	2.34	0.399512	
XLOC_025367	-	Pre	Post	16.93	DOWN	15.77	0.398514	
CGI_10025357	.	Pre	Post	16.92	UP	20.31	0.00215	
CGI_10027460	.	Pre	Post	16.90	UP	2.38	0.553833	
XLOC_002552	-	Pre	Post	16.87	DOWN	204.88	0.00215	
XLOC_024530	-	Pre	Post	16.86	DOWN	5.62	0.58631	
XLOC_009429	-	Pre	Post	16.80	UP	6.92	0.475803	
XLOC_004225	-	Pre	Post	16.74	UP	87.90	0.410536	
XLOC_036029	-	Pre	Post	16.72	UP	12.86	0.083851	
CGI_10022660	.	Pre	Post	16.68	UP	2.69	0.412405	
XLOC_032671	-	Pre	Post	16.68	UP	28.23	0.0206627	
XLOC_031685	-	Pre	Post	16.67	UP	3.03	0.324667	
CGI_10010593	.	Pre	Post	16.66	UP	1.98	0.11442	
CGI_10010856	.	Pre	Post	16.63	UP	4.10	0.241786	
CGI_10003073	.	Pre	Post	16.60	DOWN	2.45	0.499569	
XLOC_027305	-	Pre	Post	16.59	DOWN	3.45	0.475803	
CGI_10014927	.	Pre	Post	16.58	DOWN	40.93	0.00215	
XLOC_020088	-	Pre	Post	16.58	DOWN	1.63	0.168282	
XLOC_015215	CGI_10026142	Pre	Post	16.51	UP	14.02	0.553411	
XLOC_010811	-	Pre	Post	16.44	DOWN	5.11	0.511202	
XLOC_033597	-	Pre	Post	16.41	UP	2.12	0.203574	
XLOC_017805	-	Pre	Post	16.33	DOWN	19.80	0.00215	
XLOC_003981	tRNA-Pseudo	Pre	Post	16.31	DOWN	2.98	0.262781	
XLOC_011717	-	Pre	Post	16.31	DOWN	2.26	0.348845	
XLOC_021886	-	Pre	Post	16.29	DOWN	1.87	0.48804	
CGI_10028447	.	Pre	Post	16.28	UP	7.44	0.0542483	
XLOC_033774	-	Pre	Post	16.26	UP	10.60	0.0214053	
XLOC_009150	-	Pre	Post	16.21	UP	2.38	0.435474	
CGI_10025532	.	Pre	Post	16.17	UP	2.54	0.284653	
CGI_10002008	.	Pre	Post	16.12	DOWN	1.38	0.486887	
CGI_10020625	.	Pre	Post	16.00	UP	4.23	0.0877114	
CGI_10016291	.	Pre	Post	15.97	DOWN	60.92	0.00215	
XLOC_032359	CGI_10014451	Pre	Post	15.96	UP	4.86	0.687314	
CGI_10027788	.	Pre	Post	15.94	UP	1.38	0.513775	
XLOC_014408	CGI_10019606	Pre	Post	15.94	DOWN	48748.54	0.394244	
CGI_10012587	.	Pre	Post	15.93	UP	1.82	0.351372	
XLOC_003069	-	Pre	Post	15.91	UP	6.71	0.407442	
CGI_10015263	.	Pre	Post	15.90	DOWN	12.34	0.414692	
XLOC_032784	-	Pre	Post	15.90	UP	14.66	0.00215	
XLOC_004167	-	Pre	Post	15.89	UP	1.90	0.4444	
CGI_10000035	.	Pre	Post	15.82	UP	3.38	0.203623	
CGI_10001477	.	Pre	Post	15.81	DOWN	13.60	0.509467	
XLOC_015282	-	Pre	Post	15.81	DOWN	2.24	0.532526	
XLOC_020476	CGI_10002949	Pre	Post	15.81	UP	2615.00	0.00215	
CGI_10021376	.	Pre	Post	15.80	UP	8.37	0.359783	
XLOC_019976	-	Pre	Post	15.78	DOWN	8.59	0.408895	
CGI_10019441	.	Pre	Post	15.76	UP	3.18	0.701884	
XLOC_009355	-	Pre	Post	15.76	UP	6.26	0.33262	
CGI_10017349	.	Pre	Post	15.74	DOWN	88.99	0.00215	
CGI_10006412	.	Pre	Post	15.72	DOWN	44.98	0.00215	
CGI_10027986	.	Pre	Post	15.72	UP	1.77	0.438315	
XLOC_028796	-	Pre	Post	15.68	DOWN	4.10	0.0414297	
XLOC_031461	-	Pre	Post	15.68	UP	34.98	0.447779	
XLOC_020203	-	Pre	Post	15.67	DOWN	174.91	0.00215	
CGI_10020906	.	Pre	Post	15.65	DOWN	129.64	0.00215	
CGI_10016594	.	Pre	Post	15.62	DOWN	72.14	0.00666529	
CGI_10012155	.	Pre	Post	15.59	DOWN	17.84	0.00215	
XLOC_020478	-	Pre	Post	15.54	DOWN	2.55	0.475293	
XLOC_025776	-	Pre	Post	15.51	UP	11.87	0.559404	
CGI_10026868	.	Pre	Post	15.48	UP	2134.10	0.00215	
XLOC_017366	-	Pre	Post	15.47	UP	2.47	0.18361	
CGI_10000167	.	Pre	Post	15.42	DOWN	65.37	0.0131324	
CGI_10000947	.	Pre	Post	15.42	DOWN	298.64	0.00215	
CGI_10016224	.	Pre	Post	15.42	DOWN	2.90	0.517999	
CGI_10020607	.	Pre	Post	15.41	DOWN	309.33	0.00215	
CGI_10023473	.	Pre	Post	15.41	UP	342.51	0.00215	
CGI_10020246	.	Pre	Post	15.35	DOWN	79.18	0.00215	
XLOC_025257	-	Pre	Post	15.32	UP	10.14	0.743921	
XLOC_029337	-	Pre	Post	15.29	UP	2.80	0.511063	
CGI_10000014	.	Pre	Post	15.27	UP	17.66	0.519196	
CGI_10002609	.	Pre	Post	15.26	UP	14.31	0.348845	
XLOC_009909	-	Pre	Post	15.25	UP	44.36	0.234454	
XLOC_021505	CGI_10003738	Pre	Post	15.12	UP	0.97	0.514156	
CGI_10028338	.	Pre	Post	15.08	UP	119.95	0.113769	
CGI_10004613	.	Pre	Post	15.07	DOWN	8.45	0.687339	
XLOC_001932	-	Pre	Post	15.07	UP	5.31	0.426046	
XLOC_018568	-	Pre	Post	15.01	DOWN	3.98	0.735285	
CGI_10016091	.	Pre	Post	15.00	UP	8.99	0.0290306	
XLOC_002932	-	Pre	Post	15.00	UP	6.55	0.171482	
CGI_10022838	.	Pre	Post	14.94	UP	3.24	0.542902	
XLOC_029072	CGI_10026678	Pre	Post	14.93	DOWN	9.27	0.416259	
XLOC_025206	-	Pre	Post	14.90	UP	16.54	0.42598	
CGI_10025918	.	Pre	Post	14.87	DOWN	1.78	0.535408	
EMCGIG00000002282	28S_rRNA	Pre	Post	14.87	UP	2.33	0.165855	
CGI_10019607	.	Pre	Post	14.86	DOWN	5.18	0.41265	
CGI_10020143	.	Pre	Post	14.86	DOWN	2.42	0.391255	
CGI_10013309	.	Pre	Post	14.85	UP	2.11	0.407598	
CGI_10025222	.	Pre	Post	14.84	DOWN	184.97	0.00215	
XLOC_022508	-	Pre	Post	14.84	DOWN	8.40	0.771266	
XLOC_007900	-	Pre	Post	14.82	UP	21.63	0.30136	
XLOC_015524	-	Pre	Post	14.81	UP	306.96	0.00215	
XLOC_022524	-	Pre	Post	14.80	DOWN	41.94	0.0228219	
CGI_10027000	.	Pre	Post	14.79	UP	8.60	0.0487647	
XLOC_013168	CGI_10007555	Pre	Post	14.76	DOWN	12.15	0.105173	
XLOC_016169	-	Pre	Post	14.75	UP	96.57	0.478346	
XLOC_001489	-	Pre	Post	14.74	UP	3.07	0.444826	
CGI_10028759	.	Pre	Post	14.72	UP	2.61	0.445478	
CGI_10017559	.	Pre	Post	14.71	UP	10.21	0.00215	
XLOC_022741	CGI_10004218	Pre	Post	14.71	UP	11.46	0.434654	
XLOC_022848	-	Pre	Post	14.70	UP	3.30	0.268464	
XLOC_010226	-	Pre	Post	14.69	DOWN	531.94	0.00215	
XLOC_035615	-	Pre	Post	14.64	UP	2.45	0.267794	
CGI_10020656	.	Pre	Post	14.57	DOWN	23.64	0.0551849	
CGI_10015090	.	Pre	Post	14.55	DOWN	1.54	0.436436	
CGI_10008827	.	Pre	Post	14.54	UP	6.54	0.404917	
CGI_10002384	.	Pre	Post	14.51	UP	7.25	0.137714	
CGI_10025908	.	Pre	Post	14.49	DOWN	1.26	0.740945	
XLOC_016752	-	Pre	Post	14.49	UP	5.92	0.618562	
CGI_10008737	.	Pre	Post	14.48	UP	9.68	0.133005	
CGI_10009479	.	Pre	Post	14.47	UP	47.18	0.476216	
CGI_10024037	.	Pre	Post	14.46	DOWN	8.33	0.363008	
XLOC_028610	-	Pre	Post	14.46	UP	15.05	0.511063	
XLOC_031373	-	Pre	Post	14.45	UP	14.17	0.0347071	
CGI_10011884	.	Pre	Post	14.41	UP	26.73	0.669268	
XLOC_018753	-	Pre	Post	14.41	DOWN	3.46	0.319432	
CGI_10002571	.	Pre	Post	14.37	DOWN	1.38	0.475659	
XLOC_016337	-	Pre	Post	14.37	UP	29.36	0.0844102	
XLOC_002421	-	Pre	Post	14.36	UP	2.01	0.64163	
XLOC_021197	-	Pre	Post	14.33	DOWN	1.71	0.521548	
CGI_10026315	.	Pre	Post	14.32	DOWN	86.80	0.00215	
XLOC_007385	-	Pre	Post	14.29	UP	32.54	0.527414	
XLOC_029719	CGI_10016143	Pre	Post	14.29	UP	9.02	0.719393	
XLOC_000109	-	Pre	Post	14.24	UP	4.55	0.430904	
XLOC_009052	28S_rRNA,CGI_10000518	Pre	Post	14.24	UP	1398.57	0.00215	
XLOC_020530	-	Pre	Post	14.21	UP	5.06	0.482982	
XLOC_016984	-	Pre	Post	14.17	DOWN	102.72	0.487967	
CGI_10022269	.	Pre	Post	14.16	DOWN	74.76	0.00215	
CGI_10005391	.	Pre	Post	14.10	UP	4.03	0.510292	
CGI_10011139	.	Pre	Post	14.08	UP	15.65	0.521532	
CGI_10007242	.	Pre	Post	14.05	DOWN	8.14	0.0182498	
XLOC_033990	CGI_10025268	Pre	Post	14.04	UP	14.83	0.0206627	
XLOC_009189	-	Pre	Post	14.01	DOWN	56.41	0.417033	
XLOC_035667	-	Pre	Post	14.01	UP	211.13	0.348952	
XLOC_007011	-	Pre	Post	13.99	UP	2.76	0.482856	
XLOC_032879	-	Pre	Post	13.96	UP	25.49	0.00215	
CGI_10003464	.	Pre	Post	13.95	UP	88.64	0.00215	
XLOC_007292	-	Pre	Post	13.91	DOWN	4.79	0.476078	
CGI_10019725	.	Pre	Post	13.90	UP	9.82	0.434572	
CGI_10007623	.	Pre	Post	13.89	UP	4.30	0.534456	
XLOC_025382	-	Pre	Post	13.86	UP	6.74	0.359708	
XLOC_025599	-	Pre	Post	13.79	DOWN	2.27	0.14876	
XLOC_008386	-	Pre	Post	13.77	UP	1725.36	0.412111	
XLOC_022743	CGI_10004218	Pre	Post	13.77	UP	3.91	0.614969	
CGI_10015798	.	Pre	Post	13.75	DOWN	148.23	0.00215	
CGI_10021483	.	Pre	Post	13.74	UP	26.31	0.444578	
XLOC_019732	-	Pre	Post	13.74	UP	3.44	0.389627	
XLOC_027854	CGI_10012317	Pre	Post	13.74	DOWN	13.09	0.321913	
CGI_10004817	.	Pre	Post	13.63	DOWN	14.89	0.490744	
XLOC_021100	-	Pre	Post	13.63	UP	15.46	0.492414	
CGI_10017622	.	Pre	Post	13.61	DOWN	3.65	0.239967	
XLOC_022723	-	Pre	Post	13.61	UP	104.42	0.483058	
XLOC_015786	-	Pre	Post	13.54	DOWN	27.21	0.00215	
XLOC_023134	CGI_10005716	Pre	Post	13.54	UP	18.60	0.529686	
CGI_10005322	.	Pre	Post	13.53	UP	1.63	0.669867	
CGI_10015699	.	Pre	Post	13.52	UP	2.99	0.393893	
XLOC_022342	-	Pre	Post	13.49	UP	4.26	0.0915329	
CGI_10027772	.	Pre	Post	13.48	DOWN	68.45	0.00215	
XLOC_034708	CGI_10025184	Pre	Post	13.47	UP	5.35	0.678585	
XLOC_012176	-	Pre	Post	13.45	DOWN	1.97	0.51341	
CGI_10004804	.	Pre	Post	13.42	DOWN	394.06	0.0228219	
XLOC_007825	-	Pre	Post	13.41	DOWN	1.72	0.693798	
XLOC_020269	CGI_10002751	Pre	Post	13.39	UP	8.50	0.711696	
CGI_10020981	.	Pre	Post	13.37	DOWN	11.16	0.658595	
CGI_10028451	.	Pre	Post	13.36	UP	11.77	0.72792	
XLOC_006045	-	Pre	Post	13.34	UP	5.66	0.262866	
XLOC_025319	-	Pre	Post	13.34	DOWN	23.76	0.425839	
XLOC_028488	CGI_10008719,CGI_10008720	Pre	Post	13.31	DOWN	3.38	0.381788	
CGI_10024776	.	Pre	Post	13.27	DOWN	5.44	0.596274	
CGI_10025572	.	Pre	Post	13.24	DOWN	43.78	0.00215	
XLOC_001963	-	Pre	Post	13.24	UP	6.99	0.417864	
CGI_10017078	.	Pre	Post	13.22	DOWN	1.82	0.480454	
XLOC_006560	-	Pre	Post	13.20	UP	4.78	0.046262	
CGI_10015931	.	Pre	Post	13.19	DOWN	198.90	0.00215	
XLOC_017172	-	Pre	Post	13.19	DOWN	309.43	0.495072	
XLOC_012706	CGI_10003152	Pre	Post	13.16	UP	2.52	0.583033	
XLOC_035303	-	Pre	Post	13.13	UP	12.85	0.499569	
CGI_10010949	.	Pre	Post	13.10	DOWN	3606.39	0.00215	
CGI_10015979	.	Pre	Post	13.10	DOWN	13.33	0.00785737	
XLOC_015823	-	Pre	Post	13.10	DOWN	2.53	0.759716	
XLOC_021116	-	Pre	Post	13.08	DOWN	164.73	0.298102	
XLOC_005382	-	Pre	Post	13.07	DOWN	1.84	0.518193	
XLOC_017881	CGI_10025918	Pre	Post	13.07	DOWN	1.71	0.541151	
CGI_10017983	.	Pre	Post	13.04	DOWN	167.17	0.00215	
XLOC_017720	-	Pre	Post	13.04	UP	182.35	0.48238	
XLOC_028497	-	Pre	Post	13.01	UP	29.96	0.600011	
XLOC_012180	-	Pre	Post	13.00	DOWN	28.38	0.24358	
CGI_10028872	.	Pre	Post	12.99	DOWN	50.65	0.532648	
CGI_10000038	.	Pre	Post	12.98	DOWN	161.10	0.00215	
XLOC_015226	CGI_10026098	Pre	Post	12.98	DOWN	4.04	0.43488	
XLOC_000671	-	Pre	Post	12.97	DOWN	2.99	0.351476	
CGI_10003323	.	Pre	Post	12.92	DOWN	2.07	0.325611	
CGI_10017683	.	Pre	Post	12.91	UP	1427.90	0.00215	
CGI_10001388	.	Pre	Post	12.90	UP	5.47	0.524737	
CGI_10011252	.	Pre	Post	12.90	DOWN	3.46	0.428527	
CGI_10026339	.	Pre	Post	12.88	DOWN	252.25	0.00215	
CGI_10022492	.	Pre	Post	12.87	DOWN	1.42	0.446266	
XLOC_007591	-	Pre	Post	12.81	UP	3.64	0.569775	
XLOC_018917	-	Pre	Post	12.73	DOWN	6.31	0.515912	
XLOC_016704	CGI_10024613	Pre	Post	12.72	DOWN	2.12	0.248752	
CGI_10005800	.	Pre	Post	12.71	DOWN	7.47	0.138399	
XLOC_002404	-	Pre	Post	12.71	DOWN	71.18	0.00215	
XLOC_013950	-	Pre	Post	12.69	UP	4.09	0.208353	
XLOC_008981	-	Pre	Post	12.68	UP	276.65	0.259634	
XLOC_034137	CGI_10016103	Pre	Post	12.66	UP	3.62	0.708172	
XLOC_006718	-	Pre	Post	12.64	DOWN	7.88	0.523136	
CGI_10017108	.	Pre	Post	12.62	DOWN	56.34	0.00215	
XLOC_020248	-	Pre	Post	12.60	DOWN	175.20	0.521165	
CGI_10019360	.	Pre	Post	12.58	DOWN	1.75	0.416259	
XLOC_000265	-	Pre	Post	12.57	UP	17.58	0.420971	
XLOC_004152	CGI_10026175	Pre	Post	12.57	DOWN	177.67	0.569775	
XLOC_020263	-	Pre	Post	12.56	UP	13.66	0.0862355	
CGI_10028285	.	Pre	Post	12.54	DOWN	155.35	0.00215	
XLOC_008141	CGI_10026559	Pre	Post	12.53	DOWN	57.63	0.00215	
XLOC_014085	-	Pre	Post	12.53	UP	1.45	0.415185	
CGI_10023469	.	Pre	Post	12.52	UP	1.00	0.0681965	
XLOC_001253	-	Pre	Post	12.49	UP	2223.47	0.0174366	
XLOC_006582	-	Pre	Post	12.49	UP	184.66	0.396676	
XLOC_029964	CGI_10023163	Pre	Post	12.49	UP	45.48	0.594098	
XLOC_003709	-	Pre	Post	12.48	UP	14.66	0.435259	
XLOC_027118	-	Pre	Post	12.48	DOWN	1.65	0.520879	
CGI_10016406	.	Pre	Post	12.47	UP	2.31	0.140631	
XLOC_034959	-	Pre	Post	12.47	DOWN	3.72	0.564132	
XLOC_012246	CGI_10010948	Pre	Post	12.45	DOWN	7.17	0.528467	
XLOC_003098	CGI_10016546	Pre	Post	12.44	UP	510.58	0.00382598	
XLOC_009824	-	Pre	Post	12.44	UP	11.98	0.483536	
CGI_10023474	.	Pre	Post	12.42	DOWN	5.31	0.455112	
CGI_10024506	.	Pre	Post	12.39	DOWN	11.21	0.45439	
XLOC_020231	CGI_10002722	Pre	Post	12.37	DOWN	7.39	0.133884	
CGI_10000914	.	Pre	Post	12.36	UP	2.52	0.284653	
XLOC_025044	-	Pre	Post	12.36	DOWN	5.06	0.289494	
XLOC_002554	CGI_10021686	Pre	Post	12.35	UP	142.66	0.696101	
XLOC_013707	-	Pre	Post	12.34	UP	5.41	0.245081	
CGI_10017156	.	Pre	Post	12.32	UP	1.77	0.264055	
CGI_10013348	.	Pre	Post	12.31	UP	2.46	0.0716286	
XLOC_002252	CGI_10028490	Pre	Post	12.30	UP	12.77	0.593613	
XLOC_011985	-	Pre	Post	12.27	DOWN	3.90	0.527505	
XLOC_015323	-	Pre	Post	12.27	DOWN	3.42	0.242264	
CGI_10021076	.	Pre	Post	12.24	DOWN	19.73	0.00215	
XLOC_017637	-	Pre	Post	12.21	DOWN	2.42	0.596468	
XLOC_035361	CGI_10019158	Pre	Post	12.21	DOWN	1.33	0.538836	
XLOC_013085	-	Pre	Post	12.20	DOWN	8.79	0.343895	
XLOC_025334	-	Pre	Post	12.20	UP	13.00	0.0290306	
XLOC_032847	-	Pre	Post	12.20	DOWN	1627.42	0.218959	
XLOC_034151	-	Pre	Post	12.19	DOWN	5.77	0.739218	
XLOC_015328	CGI_10013488	Pre	Post	12.17	UP	1.53	0.337146	
CGI_10004440	.	Pre	Post	12.16	UP	2.07	0.62562	
CGI_10009240	.	Pre	Post	12.14	UP	19.78	0.0235973	
XLOC_013001	-	Pre	Post	12.12	UP	278.66	0.447226	
XLOC_022667	-	Pre	Post	12.12	DOWN	5.30	0.245595	
XLOC_000095	-	Pre	Post	12.11	DOWN	7.57	0.521579	
CGI_10013256	.	Pre	Post	12.10	DOWN	1.46	0.302554	
XLOC_033144	-	Pre	Post	12.09	DOWN	61.91	0.00215	
XLOC_024661	-	Pre	Post	12.07	DOWN	41.50	0.58729	
XLOC_029738	-	Pre	Post	12.07	DOWN	7.13	0.026909	
CGI_10002949	.	Pre	Post	12.06	UP	25.69	0.633603	
XLOC_009350	-	Pre	Post	12.05	UP	36.39	0.478055	
XLOC_030595	-	Pre	Post	12.04	DOWN	229.96	0.519196	
CGI_10016573	.	Pre	Post	12.03	UP	3.33	0.405761	
CGI_10023663	.	Pre	Post	12.03	DOWN	2.38	0.412405	
CGI_10006349	.	Pre	Post	12.01	DOWN	3.46	0.381872	
XLOC_003406	-	Pre	Post	12.01	UP	4.69	0.677267	
XLOC_029864	-	Pre	Post	12.00	UP	4.31	0.437807	
XLOC_030882	-	Pre	Post	12.00	DOWN	38.88	0.372734	
XLOC_011231	-	Pre	Post	11.99	UP	3.17	0.480273	
CGI_10022908	.	Pre	Post	11.98	UP	7.56	0.504899	
CGI_10028251	.	Pre	Post	11.98	DOWN	11.49	0.0214053	
XLOC_023125	-	Pre	Post	11.97	UP	57.42	0.393322	
CGI_10021113	.	Pre	Post	11.94	UP	1.28	0.308835	
XLOC_017887	CGI_10025933	Pre	Post	11.94	UP	23.10	0.710189	
CGI_10023132	.	Pre	Post	11.91	DOWN	28.86	0.00666529	
CGI_10027449	.	Pre	Post	11.90	DOWN	13.09	0.0555857	
XLOC_020806	-	Pre	Post	11.89	UP	711.26	0.00215	
XLOC_026293	CGI_10011593	Pre	Post	11.89	UP	5.46	0.644817	
CGI_10003945	.	Pre	Post	11.88	DOWN	40.30	0.00215	
XLOC_000194	-	Pre	Post	11.88	DOWN	50.87	0.454675	
XLOC_012458	-	Pre	Post	11.86	DOWN	150.67	0.00215	
XLOC_035291	-	Pre	Post	11.83	DOWN	2.38	0.735166	
